시도,시군구,기준년도,2011,2011,2011,2011,2011,2012,2012,2012,2012,2012,2012,2013,2013,2013,2013,2013,2013,2014,2014,2014,2014,2014,2014,2014,2015,2015,2015,2015,2015,2015,2015,2016,2016,2016,2016,2016,2016,2017,2017,2017,2017,2017,2017,2017,2018,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020,2020
시도,시군구,기준년도,제1종,제2종,연습면허,무면허,기타불명,제1종,제2종,연습면허,무면허,국제면허,기타불명,제1종,제2종,연습면허,무면허,국제면허,기타불명,제1종,제2종,연습면허,무면허,국제면허,기타불명,해당없음,제1종,제2종,연습면허,무면허,국제면허,기타불명,해당없음,제1종,제2종,연습면허,무면허,국제면허,기타불명,제1종,제2종,연습면허,무면허,국제면허,기타불명,해당없음,제1종,제2종,연습면허,무면허,국제면허,기타불명,해당없음,제1종,제2종,연습면허,무면허,국제면허,기타불명,해당없음,제1종,제2종,연습면허,무면허,국제면허,기타불명,해당없음
서울,중랑구,사망자수,1,0,-,0,-,0,0,-,1,-,-,1,0,-,0,-,-,0,1,-,0,-,0,-,1,1,-,0,-,-,-,0,0,-,0,-,0,1,0,0,0,-,-,-,0,1,-,0,-,-,-,0,0,-,0,-,-,0,0,0,-,0,-,-,0
서울,중랑구,부상자수,125,64,-,15,-,143,50,-,30,-,-,126,57,-,12,-,-,131,46,-,8,-,1,-,98,44,-,5,-,-,-,96,33,-,1,-,3,106,36,3,4,-,-,-,83,35,-,4,-,-,-,55,36,-,4,-,-,7,58,28,-,1,-,-,5
서울,노원구,사고건수,89,30,-,9,-,86,33,-,6,-,-,79,29,-,6,-,-,77,22,-,4,-,-,-,80,28,-,4,-,-,-,72,35,1,3,-,-,71,36,-,7,-,-,-,72,33,-,4,-,-,1,56,30,-,3,-,-,4,50,27,-,6,-,-,3
서울,노원구,사망자수,1,1,-,0,-,0,0,-,0,-,-,3,1,-,0,-,-,2,1,-,0,-,-,-,2,0,-,0,-,-,-,2,0,0,0,-,-,0,1,-,0,-,-,-,0,2,-,0,-,-,0,0,0,-,0,-,-,0,0,0,-,0,-,-,0
서울,노원구,부상자수,177,57,-,12,-,178,55,-,7,-,-,150,53,-,6,-,-,131,25,-,5,-,-,-,164,49,-,6,-,-,-,151,67,2,5,-,-,119,51,-,10,-,-,-,127,50,-,7,-,-,2,100,39,-,3,-,-,5,82,40,-,7,-,-,3
서울,광진구,사고건수,110,36,-,13,1,104,53,-,10,-,-,95,37,-,6,-,-,93,44,-,13,-,-,-,96,46,-,6,-,-,-,67,34,-,3,-,-,50,20,-,7,-,-,-,65,39,-,2,-,-,1,37,24,-,1,-,-,-,52,26,-,5,-,-,-
서울,광진구,사망자수,2,0,-,2,0,3,0,-,0,-,-,0,2,-,0,-,-,1,0,-,0,-,-,-,3,1,-,0,-,-,-,2,0,-,0,-,-,2,0,-,0,-,-,-,3,1,-,0,-,-,0,1,0,-,0,-,-,-,0,0,-,0,-,-,-
서울,광진구,부상자수,205,55,-,19,1,186,102,-,17,-,-,182,66,-,7,-,-,204,68,-,19,-,-,-,168,102,-,14,-,-,-,108,63,-,6,-,-,95,25,-,14,-,-,-,112,56,-,4,-,-,1,61,37,-,2,-,-,-,94,39,-,5,-,-,-
서울,강북구,사고건수,57,23,-,5,-,71,24,-,5,-,-,59,16,-,4,-,-,60,30,-,4,-,-,-,56,19,-,13,-,-,-,61,25,-,2,-,-,49,25,-,10,-,-,1,46,26,-,4,-,-,1,30,22,-,3,-,-,5,26,16,-,1,-,1,-
서울,강북구,사망자수,0,0,-,0,-,0,0,-,0,-,-,0,0,-,0,-,-,1,0,-,0,-,-,-,0,1,-,0,-,-,-,1,1,-,0,-,-,1,2,-,0,-,-,0,2,1,-,0,-,-,0,0,1,-,0,-,-,0,0,1,-,0,-,0,-
서울,강북구,부상자수,111,60,-,12,-,124,37,-,9,-,-,116,35,-,5,-,-,99,57,-,5,-,-,-,103,33,-,20,-,-,-,111,35,-,3,-,-,77,36,-,14,-,-,1,96,40,-,7,-,-,2,60,31,-,6,-,-,5,45,25,-,2,-,1,-
서울,금천구,사고건수,86,24,-,9,-,87,28,-,9,-,-,69,28,-,7,-,-,55,34,-,8,-,-,-,61,31,1,7,-,-,-,48,18,1,5,-,1,44,19,-,5,-,-,-,58,31,-,4,-,-,-,45,25,-,4,-,-,2,46,38,-,6,-,-,-
서울,금천구,사망자수,2,1,-,1,-,2,0,-,0,-,-,2,0,-,0,-,-,2,0,-,0,-,-,-,1,0,0,0,-,-,-,0,0,0,0,-,0,0,0,-,0,-,-,-,0,0,-,0,-,-,-,1,1,-,0,-,-,0,1,1,-,0,-,-,-
서울,금천구,부상자수,158,38,-,21,-,170,47,-,12,-,-,136,55,-,12,-,-,121,54,-,12,-,-,-,114,57,2,16,-,-,-,84,28,1,6,-,1,99,36,-,6,-,-,-,115,67,-,6,-,-,-,69,39,-,7,-,-,2,59,58,-,7,-,-,-
부산,합계,사고건수,779,257,2,117,-,865,256,2,101,-,2,813,255,3,92,-,3,701,234,2,53,-,6,-,706,231,3,82,-,2,-,517,212,4,53,-,3,457,187,2,62,-,1,-,442,242,-,57,-,1,1,372,208,-,43,-,-,13,472,207,-,56,-,-,7
부산,합계,사망자수,21,4,0,2,-,24,3,1,4,-,0,19,1,0,5,-,0,14,5,0,3,-,0,-,16,3,0,0,-,0,-,7,3,0,0,-,0,14,4,0,1,-,1,-,2,4,-,4,-,0,0,8,1,-,1,-,-,0,1,2,-,2,-,-,0
부산,합계,부상자수,"1,372",481,2,187,-,"1,556",461,3,148,-,4,"1,467",433,4,138,-,3,"1,269",444,5,81,-,10,-,"1,222",384,6,118,-,9,-,877,362,5,76,-,3,763,304,2,94,-,0,-,742,406,-,87,-,1,1,602,329,-,65,-,-,13,750,329,-,100,-,-,8
부산,중구,사고건수,20,9,-,2,-,25,4,-,4,-,-,14,5,-,1,-,-,11,4,-,2,-,-,-,18,8,-,1,-,-,-,11,3,-,-,-,-,11,4,-,1,-,-,-,15,5,-,1,-,-,-,6,4,-,-,-,-,-,5,5,-,-,-,-,-
부산,중구,사망자수,0,0,-,0,-,0,0,-,0,-,-,0,0,-,0,-,-,0,0,-,1,-,-,-,2,0,-,0,-,-,-,0,0,-,-,-,-,1,0,-,0,-,-,-,0,0,-,0,-,-,-,0,0,-,-,-,-,-,0,0,-,-,-,-,-
부산,중구,부상자수,27,19,-,4,-,45,7,-,6,-,-,21,6,-,1,-,-,23,8,-,3,-,-,-,26,13,-,3,-,-,-,24,4,-,-,-,-,14,9,-,1,-,-,-,28,6,-,1,-,-,-,7,8,-,-,-,-,-,7,8,-,-,-,-,-
부산,서구,사고건수,22,9,-,5,-,16,7,-,4,-,-,17,7,1,5,-,-,14,9,-,3,-,-,-,24,4,-,6,-,-,-,5,6,-,5,-,-,11,9,-,-,-,-,-,10,4,-,2,-,-,-,15,10,-,2,-,-,1,10,8,-,2,-,-,1
부산,서구,사망자수,0,0,-,0,-,0,0,-,0,-,-,0,0,0,0,-,-,0,0,-,0,-,-,-,0,0,-,0,-,-,-,0,0,-,0,-,-,0,1,-,-,-,-,-,0,0,-,1,-,-,-,0,0,-,0,-,-,0,0,0,-,0,-,-,0
부산,서구,부상자수,33,25,-,11,-,30,10,-,7,-,-,33,9,2,9,-,-,23,9,-,5,-,-,-,42,12,-,10,-,-,-,5,7,-,6,-,-,15,12,-,-,-,-,-,21,6,-,1,-,-,-,17,14,-,3,-,-,1,14,11,-,4,-,-,1
부산,동구,사고건수,25,12,-,4,-,22,12,-,1,-,-,26,11,-,2,-,1,16,3,-,3,-,2,-,20,4,-,4,-,-,-,11,8,-,1,-,-,13,7,-,2,-,-,-,11,7,-,3,-,-,-,11,8,-,-,-,-,2,16,8,-,5,-,-,-
부산,동구,사망자수,3,0,-,0,-,1,0,-,0,-,-,0,0,-,0,-,0,0,1,-,0,-,0,-,0,0,-,0,-,-,-,0,0,-,0,-,-,1,0,-,0,-,-,-,0,0,-,0,-,-,-,0,0,-,-,-,-,0,0,0,-,1,-,-,-
부산,동구,부상자수,42,21,-,6,-,44,27,-,4,-,-,48,19,-,2,-,1,24,6,-,6,-,5,-,35,8,-,5,-,-,-,17,12,-,1,-,-,28,7,-,2,-,-,-,19,13,-,8,-,-,-,15,16,-,-,-,-,2,22,13,-,10,-,-,-
부산,영도구,사고건수,6,1,-,-,-,11,1,-,2,-,-,13,10,-,2,-,-,11,3,-,-,-,-,-,10,9,-,4,-,-,-,9,3,-,1,-,1,10,5,-,4,-,-,-,14,4,-,1,-,-,-,11,3,-,1,-,-,1,10,8,-,1,-,-,-
부산,영도구,사망자수,0,0,-,-,-,0,0,-,0,-,-,0,0,-,0,-,-,0,0,-,-,-,-,-,0,0,-,0,-,-,-,0,0,-,0,-,0,1,0,-,0,-,-,-,0,1,-,0,-,-,-,0,0,-,0,-,-,0,0,0,-,0,-,-,-
부산,영도구,부상자수,16,1,-,-,-,19,1,-,6,-,-,21,10,-,2,-,-,19,7,-,-,-,-,-,18,13,-,5,-,-,-,13,5,-,1,-,1,21,7,-,10,-,-,-,18,4,-,1,-,-,-,18,5,-,1,-,-,1,14,16,-,1,-,-,-
부산,진구,사고건수,74,21,1,5,-,93,29,-,6,-,-,75,29,1,8,-,-,91,22,1,8,-,-,-,75,27,-,4,-,-,-,46,26,2,3,-,-,49,24,2,8,-,-,-,52,51,-,14,-,-,-,54,22,-,5,-,-,1,70,34,-,6,-,-,2
부산,진구,사망자수,1,1,0,0,-,1,0,-,0,-,-,2,0,0,1,-,-,2,0,0,0,-,-,-,1,0,-,0,-,-,-,1,0,0,0,-,-,0,0,0,0,-,-,-,0,0,-,0,-,-,-,0,0,-,0,-,-,0,0,0,-,0,-,-,0
부산,진구,부상자수,134,41,1,10,-,177,43,-,9,-,-,126,63,1,9,-,-,157,35,1,9,-,-,-,126,48,-,6,-,-,-,89,44,3,3,-,-,77,39,2,13,-,-,-,85,88,-,26,-,-,-,92,34,-,12,-,-,1,120,56,-,13,-,-,2
부산,동래구,사고건수,71,22,-,6,-,71,21,-,8,-,-,65,15,-,3,-,1,51,16,-,-,-,-,-,51,14,2,4,-,-,-,36,17,-,4,-,-,53,16,-,4,-,-,-,32,15,-,1,-,-,-,30,17,-,5,-,-,1,38,11,-,1,-,-,1
부산,동래구,사망자수,4,0,-,0,-,1,0,-,1,-,-,2,0,-,0,-,0,0,2,-,-,-,-,-,0,0,0,0,-,-,-,0,0,-,0,-,-,2,0,-,1,-,-,-,0,0,-,0,-,-,-,0,0,-,0,-,-,0,0,0,-,0,-,-,0
부산,동래구,부상자수,124,31,-,9,-,137,41,-,8,-,-,122,21,-,5,-,1,103,35,-,-,-,-,-,75,20,2,4,-,-,-,63,28,-,5,-,-,93,26,-,3,-,-,-,46,21,-,2,-,-,-,56,27,-,6,-,-,1,52,16,-,1,-,-,1
부산,남구,사고건수,40,13,-,7,-,61,12,-,6,-,-,54,9,-,8,-,-,43,20,-,4,-,-,-,34,12,-,4,-,-,-,41,14,-,5,-,1,39,15,-,2,-,-,-,27,15,-,3,-,-,-,15,13,-,4,-,-,-,36,13,-,2,-,-,1
부산,남구,사망자수,0,0,-,0,-,0,0,-,1,-,-,0,0,-,1,-,-,2,0,-,0,-,-,-,1,0,-,0,-,-,-,1,0,-,0,-,0,0,0,-,0,-,-,-,0,0,-,2,-,-,-,1,0,-,0,-,-,-,0,0,-,0,-,-,0
부산,남구,부상자수,65,24,-,15,-,104,18,-,6,-,-,96,19,-,14,-,-,65,51,-,5,-,-,-,55,22,-,5,-,-,-,61,26,-,8,-,1,53,24,-,2,-,-,-,38,27,-,2,-,-,-,27,20,-,8,-,-,-,52,17,-,2,-,-,1
부산,북구,사고건수,42,17,-,8,-,57,15,-,6,-,-,54,10,1,7,-,-,41,9,-,5,-,-,-,55,15,-,7,-,-,-,25,10,-,5,-,1,31,11,-,7,-,-,-,26,13,-,4,-,-,-,32,11,-,1,-,-,-,34,11,-,7,-,-,-
부산,북구,사망자수,0,0,-,1,-,2,0,-,0,-,-,1,0,0,0,-,-,0,1,-,1,-,-,-,0,0,-,0,-,-,-,0,0,-,0,-,0,1,0,-,0,-,-,-,0,1,-,0,-,-,-,0,0,-,0,-,-,-,0,1,-,0,-,-,-
부산,북구,부상자수,74,33,-,7,-,113,28,-,8,-,-,110,17,1,10,-,-,70,16,-,4,-,-,-,107,23,-,10,-,-,-,43,15,-,6,-,1,54,21,-,10,-,-,-,52,22,-,6,-,-,-,48,17,-,1,-,-,-,54,12,-,12,-,-,-
부산,해운대구,사고건수,105,50,-,16,-,104,44,-,9,-,1,95,37,-,7,-,-,90,45,-,5,-,4,-,89,27,-,12,-,1,-,77,37,-,7,-,-,43,22,-,10,-,1,-,46,35,-,11,-,-,1,42,21,-,5,-,-,3,46,25,-,9,-,-,1
부산,해운대구,사망자수,3,1,-,0,-,4,1,-,0,-,0,2,0,-,0,-,-,2,0,-,0,-,0,-,4,0,-,0,-,0,-,1,0,-,0,-,-,3,1,-,0,-,1,-,1,0,-,1,-,-,0,3,1,-,1,-,-,0,1,0,-,0,-,-,0
부산,해운대구,부상자수,188,97,-,31,-,190,83,-,21,-,3,175,73,-,11,-,-,151,85,-,10,-,5,-,153,50,-,17,-,5,-,122,73,-,9,-,-,73,43,-,17,-,0,-,83,67,-,18,-,-,1,73,31,-,6,-,-,3,74,43,-,16,-,-,2
부산,사하구,사고건수,63,13,-,16,-,79,16,1,11,-,-,68,17,-,11,-,-,60,19,-,4,-,-,-,62,21,1,9,-,-,-,56,16,2,2,-,-,49,14,-,5,-,-,-,40,20,-,3,-,-,-,35,17,-,2,-,-,-,41,15,-,4,-,-,-
부산,사하구,사망자수,1,0,-,0,-,0,0,0,0,-,-,0,0,-,0,-,-,1,0,-,1,-,-,-,1,0,0,0,-,-,-,1,1,0,0,-,-,1,0,-,0,-,-,-,0,0,-,0,-,-,-,1,0,-,0,-,-,-,0,0,-,0,-,-,-
부산,사하구,부상자수,110,21,-,24,-,132,36,3,13,-,-,123,21,-,16,-,-,121,39,-,8,-,-,-,112,25,4,15,-,-,-,103,24,2,2,-,-,85,22,-,6,-,-,-,58,34,-,6,-,-,-,54,28,-,4,-,-,-,61,26,-,9,-,-,-
부산,금정구,사고건수,40,15,-,3,-,45,13,-,13,-,-,46,14,-,6,-,-,36,10,-,5,-,-,-,38,13,-,1,-,-,-,35,8,-,3,-,-,29,13,-,1,-,-,-,31,5,-,1,-,-,-,16,13,-,5,-,-,1,24,9,-,4,-,-,-
부산,금정구,사망자수,1,0,-,0,-,2,0,-,0,-,-,0,0,-,1,-,-,0,0,-,0,-,-,-,1,1,-,0,-,-,-,2,1,-,0,-,-,2,0,-,0,-,-,-,0,0,-,0,-,-,-,1,0,-,0,-,-,0,0,0,-,0,-,-,-
부산,금정구,부상자수,75,29,-,4,-,68,18,-,19,-,-,86,20,-,7,-,-,65,16,-,7,-,-,-,72,20,-,1,-,-,-,58,18,-,3,-,-,45,24,-,2,-,-,-,46,7,-,1,-,-,-,32,16,-,7,-,-,1,48,13,-,7,-,-,-
부산,강서구,사고건수,49,8,-,12,-,50,16,1,10,-,-,55,17,-,9,-,-,47,11,-,3,-,-,-,43,14,-,4,-,-,-,27,9,-,2,-,-,20,10,-,5,-,-,-,29,10,-,5,-,-,-,30,11,-,2,-,-,-,28,11,-,3,-,-,-
부산,강서구,사망자수,4,1,-,0,-,3,1,1,1,-,-,1,1,-,1,-,-,4,0,-,0,-,-,-,2,0,-,0,-,-,-,1,0,-,0,-,-,1,0,-,0,-,-,-,0,0,-,0,-,-,-,0,0,-,0,-,-,-,0,0,-,0,-,-,-
부산,강서구,부상자수,73,18,-,17,-,80,37,0,10,-,-,84,19,-,17,-,-,94,15,-,5,-,-,-,80,24,-,7,-,-,-,46,17,-,2,-,-,29,16,-,10,-,-,-,42,20,-,5,-,-,-,47,26,-,2,-,-,-,49,16,-,3,-,-,-
부산,연제구,사고건수,54,19,-,8,-,58,17,-,3,-,-,49,19,-,8,-,-,36,16,1,5,-,-,-,40,11,-,2,-,1,-,24,13,-,4,-,-,27,10,-,2,-,-,-,15,16,-,1,-,1,-,17,19,-,4,-,-,-,19,12,-,2,-,-,1
부산,연제구,사망자수,0,0,-,0,-,1,1,-,0,-,-,1,0,-,1,-,-,0,0,0,0,-,-,-,0,0,-,0,-,0,-,0,0,-,0,-,-,0,0,-,0,-,-,-,0,0,-,0,-,0,-,0,0,-,0,-,-,-,0,1,-,0,-,-,0
부산,연제구,부상자수,102,28,-,13,-,104,35,-,6,-,-,93,35,-,11,-,-,65,36,4,10,-,-,-,61,17,-,2,-,4,-,49,23,-,12,-,-,55,12,-,2,-,-,-,27,28,-,1,-,1,-,27,27,-,5,-,-,-,28,19,-,2,-,-,1
부산,수영구,사고건수,49,18,-,6,-,52,21,-,6,-,-,48,25,-,6,-,-,41,17,-,2,-,-,-,34,23,-,5,-,-,-,36,11,-,-,-,-,21,14,-,2,-,-,-,29,19,-,5,-,-,-,15,12,-,-,-,-,3,27,10,-,3,-,-,-
부산,수영구,사망자수,0,0,-,0,-,0,0,-,0,-,-,1,0,-,0,-,-,0,0,-,0,-,-,-,1,2,-,0,-,-,-,0,0,-,-,-,-,1,0,-,0,-,-,-,0,0,-,0,-,-,-,1,0,-,-,-,-,0,0,0,-,0,-,-,-
부산,수영구,부상자수,89,36,-,6,-,91,34,-,9,-,-,90,37,-,10,-,-,75,33,-,4,-,-,-,50,34,-,7,-,-,-,53,22,-,-,-,-,37,25,-,3,-,-,-,54,28,-,5,-,-,-,19,19,-,-,-,-,3,37,16,-,9,-,-,-
부산,사상구,사고건수,76,20,-,10,-,75,16,-,7,-,1,83,21,-,6,-,-,52,10,-,1,-,-,-,54,12,-,8,-,-,-,44,14,-,7,-,-,34,7,-,6,-,-,-,39,13,-,-,-,-,-,27,19,-,6,-,-,-,37,14,-,4,-,-,-
부산,사상구,사망자수,2,1,-,0,-,6,0,-,1,-,0,3,0,-,0,-,-,0,0,-,0,-,-,-,0,0,-,0,-,-,-,0,0,-,0,-,-,0,0,-,0,-,-,-,0,2,-,-,-,-,-,0,0,-,0,-,-,-,0,0,-,0,-,-,-
부산,사상구,부상자수,144,36,-,14,-,148,23,-,11,-,1,159,49,-,9,-,-,98,21,-,1,-,-,-,98,28,-,8,-,-,-,80,19,-,12,-,-,54,11,-,9,-,-,-,79,15,-,-,-,-,-,41,28,-,9,-,-,-,65,22,-,4,-,-,-
부산,기장군,사고건수,43,10,1,9,-,46,12,-,5,-,-,51,9,-,3,-,1,61,20,-,3,-,-,-,59,17,-,7,-,-,-,34,17,-,4,-,-,17,6,-,3,-,-,-,26,10,-,2,-,-,-,16,8,-,1,-,-,-,31,13,-,3,-,-,-
부산,기장군,사망자수,2,0,0,1,-,3,0,-,0,-,-,6,0,-,0,-,0,3,1,-,0,-,-,-,3,0,-,0,-,-,-,0,1,-,0,-,-,0,2,-,0,-,-,-,1,0,-,0,-,-,-,1,0,-,0,-,-,-,0,0,-,1,-,-,-
부산,기장군,부상자수,76,21,1,16,-,74,20,-,5,-,-,80,15,-,5,-,1,116,32,-,4,-,-,-,112,27,-,13,-,-,-,51,25,-,6,-,-,30,6,-,4,-,-,-,46,20,-,4,-,-,-,29,13,-,1,-,-,-,53,25,-,7,-,-,-
대구,합계,사고건수,"1,022",287,3,101,4,"1,003",279,-,112,-,1,893,286,-,99,1,2,844,273,2,92,1,7,-,814,236,-,83,-,1,-,666,225,5,32,1,9,646,186,4,50,1,1,2,611,216,1,53,-,6,3,469,168,-,43,-,-,22,506,193,-,51,-,-,15
대구,합계,사망자수,14,4,0,1,0,26,5,-,2,-,0,12,1,-,2,0,0,16,3,0,7,0,0,-,19,3,-,1,-,0,-,20,4,0,0,0,0,12,6,0,0,0,0,0,11,6,0,1,-,0,0,7,5,-,1,-,-,0,9,2,-,1,-,-,0
대구,합계,부상자수,"1,822",518,3,160,4,"1,790",470,-,171,-,1,"1,607",494,-,158,2,4,"1,522",496,5,138,2,14,-,"1,416",419,-,145,-,3,-,"1,152",369,17,55,1,19,"1,132",310,4,78,1,1,2,"1,042",329,1,89,-,9,3,847,282,-,57,-,-,23,878,321,-,86,-,-,17
대구,중구,사고건수,67,14,1,6,-,59,25,-,7,-,-,58,26,-,4,-,1,61,22,-,2,-,-,-,73,18,-,3,-,-,-,50,20,1,2,-,2,51,19,-,2,1,-,-,37,21,-,6,-,2,-,28,8,-,2,-,-,3,38,14,-,1,-,-,1
대구,중구,사망자수,1,0,0,0,-,0,0,-,0,-,-,0,0,-,0,-,0,0,0,-,0,-,-,-,3,0,-,0,-,-,-,0,0,0,0,-,0,0,1,-,0,0,-,-,0,0,-,0,-,0,-,0,0,-,0,-,-,0,0,0,-,0,-,-,0
대구,중구,부상자수,122,24,1,14,-,121,50,-,10,-,-,103,42,-,5,-,1,108,45,-,3,-,-,-,150,30,-,6,-,-,-,100,28,7,5,-,8,96,38,-,2,1,-,-,73,32,-,9,-,3,-,59,11,-,2,-,-,3,72,22,-,1,-,-,3
대구,동구,사고건수,123,34,-,7,1,122,30,-,16,-,-,113,31,-,16,-,-,98,30,-,12,-,1,-,105,34,-,8,-,-,-,91,28,-,1,-,-,78,21,3,5,-,1,-,91,29,-,7,-,-,-,74,22,-,3,-,-,1,60,15,-,3,-,-,3
대구,동구,사망자수,1,0,-,0,0,5,0,-,0,-,-,3,0,-,0,-,-,3,1,-,0,-,0,-,0,1,-,0,-,-,-,2,0,-,0,-,-,2,1,0,0,-,0,-,1,2,-,1,-,-,-,3,0,-,0,-,-,0,0,0,-,0,-,-,0
대구,동구,부상자수,222,62,-,10,1,223,46,-,21,-,-,200,46,-,27,-,-,180,54,-,18,-,1,-,176,57,-,13,-,-,-,155,52,-,2,-,-,130,40,3,10,-,1,-,138,48,-,10,-,-,-,137,45,-,5,-,-,1,108,24,-,4,-,-,3
대구,서구,사고건수,90,27,-,17,-,97,19,-,11,-,-,73,32,-,15,-,-,74,37,-,14,-,-,-,62,20,-,10,-,-,-,54,23,-,3,-,-,58,16,-,6,-,-,-,59,18,1,4,-,-,-,47,16,-,6,-,-,8,37,16,-,4,-,-,2
대구,서구,사망자수,6,1,-,0,-,5,0,-,0,-,-,0,0,-,0,-,-,1,0,-,0,-,-,-,1,0,-,0,-,-,-,2,1,-,0,-,-,0,0,-,0,-,-,-,4,0,0,0,-,-,-,0,0,-,1,-,-,0,1,0,-,0,-,-,0
대구,서구,부상자수,161,48,-,25,-,158,25,-,16,-,-,138,42,-,28,-,-,148,62,-,21,-,-,-,108,41,-,18,-,-,-,93,39,-,4,-,-,109,29,-,7,-,-,-,99,27,1,4,-,-,-,89,24,-,9,-,-,9,66,30,-,6,-,-,2
대구,남구,사고건수,65,27,-,5,1,55,19,-,6,-,-,74,18,-,5,1,1,50,24,-,7,1,2,-,41,19,-,8,-,-,-,52,17,-,2,-,-,33,13,-,7,-,-,-,35,19,-,-,-,1,-,24,11,-,7,-,-,-,47,17,-,4,-,-,-
대구,남구,사망자수,1,0,-,0,0,0,3,-,0,-,-,0,0,-,0,0,0,1,0,-,1,0,0,-,1,0,-,0,-,-,-,2,0,-,0,-,-,0,1,-,0,-,-,-,0,0,-,-,-,0,-,0,1,-,0,-,-,-,0,0,-,0,-,-,-
대구,남구,부상자수,113,50,-,6,1,90,25,-,7,-,-,139,23,-,7,2,3,87,59,-,15,2,3,-,60,37,-,21,-,-,-,86,32,-,3,-,-,62,21,-,11,-,-,-,58,23,-,-,-,3,-,51,18,-,7,-,-,-,94,26,-,7,-,-,-
대구,북구,사고건수,199,49,-,20,2,189,44,-,26,-,-,164,47,-,17,-,-,146,39,-,12,-,-,-,132,27,-,11,-,1,-,112,31,1,6,-,2,104,24,-,5,-,-,1,115,31,-,5,-,-,2,74,28,-,6,-,-,5,76,28,-,5,-,-,3
대구,북구,사망자수,1,2,-,0,0,4,0,-,1,-,-,2,0,-,0,-,-,7,0,-,0,-,-,-,4,1,-,0,-,0,-,2,0,0,0,-,0,2,0,-,0,-,-,0,3,0,-,0,-,-,0,1,1,-,0,-,-,0,2,1,-,0,-,-,0
대구,북구,부상자수,361,74,-,32,2,338,85,-,36,-,-,291,79,-,28,-,-,244,58,-,21,-,-,-,223,43,-,16,-,3,-,194,48,5,9,-,3,178,41,-,7,-,-,1,178,41,-,5,-,-,2,120,52,-,9,-,-,5,123,44,-,8,-,-,3
대구,수성구,사고건수,152,56,1,17,-,167,57,-,16,-,-,132,52,-,13,-,-,142,34,-,7,-,-,-,154,55,-,10,-,-,-,105,39,-,5,1,2,102,37,-,8,-,-,-,87,38,-,10,-,1,1,58,26,-,4,-,-,3,84,36,-,10,-,-,3
대구,수성구,사망자수,1,0,0,0,-,7,2,-,1,-,-,1,1,-,1,-,-,2,1,-,1,-,-,-,5,1,-,0,-,-,-,4,0,-,0,0,0,1,0,-,0,-,-,-,0,2,-,0,-,0,0,2,1,-,0,-,-,0,2,0,-,0,-,-,0
대구,수성구,부상자수,280,97,1,31,-,304,101,-,27,-,-,248,98,-,18,-,-,268,67,-,9,-,-,-,278,113,-,17,-,-,-,198,67,-,7,1,4,202,59,-,14,-,-,-,162,64,-,21,-,1,1,102,51,-,8,-,-,3,137,53,-,25,-,-,3
대구,달서구,사고건수,267,59,1,19,-,248,66,-,23,-,1,221,69,-,24,-,-,206,68,2,31,-,4,-,202,49,-,27,-,-,-,159,50,2,8,-,3,169,39,1,13,-,-,-,148,42,-,11,-,1,-,117,41,-,10,-,-,2,119,49,-,16,-,-,2
대구,달서구,사망자수,1,0,0,0,-,1,0,-,0,-,0,2,0,-,0,-,-,0,0,0,2,-,0,-,5,0,-,1,-,-,-,4,2,0,0,-,0,2,2,0,0,-,-,-,1,1,-,0,-,0,-,0,0,-,0,-,-,0,1,1,-,0,-,-,0
대구,달서구,부상자수,478,114,1,30,-,445,101,-,40,-,1,388,143,-,41,-,-,382,129,5,46,-,10,-,343,79,-,47,-,-,-,269,81,4,18,-,4,274,60,1,22,-,-,-,270,67,-,19,-,1,-,204,58,-,12,-,-,2,213,94,-,26,-,-,2
대구,달성군,사고건수,59,21,-,10,-,66,19,-,7,-,-,58,11,-,5,-,-,67,19,-,7,-,-,-,45,14,-,6,-,-,-,43,17,1,5,-,-,51,17,-,4,-,-,1,39,18,-,10,-,1,-,47,16,-,5,-,-,-,45,18,-,8,-,-,1
대구,달성군,사망자수,2,1,-,1,-,4,0,-,0,-,-,4,0,-,1,-,-,2,1,-,3,-,-,-,0,0,-,0,-,-,-,4,1,0,0,-,-,5,1,-,0,-,-,0,2,1,-,0,-,0,-,1,2,-,0,-,-,-,3,0,-,1,-,-,0
대구,달성군,부상자수,85,49,-,12,-,111,37,-,14,-,-,100,21,-,4,-,-,105,22,-,5,-,-,-,78,19,-,7,-,-,-,57,22,1,7,-,-,81,22,-,5,-,-,1,64,27,-,21,-,1,-,85,23,-,5,-,-,-,65,28,-,9,-,-,1
인천,합계,사고건수,"1,185",291,4,82,-,"1,128",284,2,84,-,1,945,294,3,88,-,1,858,252,1,66,-,3,-,825,288,1,70,1,-,-,761,247,2,30,-,9,672,254,4,64,-,5,1,624,254,3,57,-,-,-,470,251,1,37,-,2,9,610,223,1,41,-,2,2
인천,합계,사망자수,12,2,0,1,-,31,5,0,2,-,0,14,2,0,3,-,0,8,0,0,3,-,0,-,3,3,0,0,0,-,-,8,4,0,0,-,1,7,1,0,0,-,0,0,1,2,0,1,-,-,-,8,0,0,1,-,0,0,6,2,0,0,-,0,0
