"가해자음주정도별","주야별","월별","시점","사고건수[건]","사망자수[명]","부상자수[명]",
"0.10%~0.14%","야","3월","2019 년","423","5","677",
"0.10%~0.14%","야","3월","2020 년","613","11","976",
"0.10%~0.14%","야","4월","2005 년","550","18","984",
"0.10%~0.14%","야","4월","2006 년","618","19","1118",
"0.10%~0.14%","야","4월","2007 년","719","16","1306",
"0.10%~0.14%","야","4월","2008 년","683","14","1240",
"0.10%~0.14%","야","4월","2009 년","691","19","1219",
"0.10%~0.14%","야","4월","2010 년","754","14","1388",
"0.10%~0.14%","야","4월","2011 년","810","16","1460",
"0.10%~0.14%","야","4월","2012 년","834","19","1487",
"0.10%~0.14%","야","4월","2013 년","818","13","1450",
"0.10%~0.14%","야","4월","2014 년","648","10","1133",
"0.10%~0.14%","야","4월","2015 년","693","7","1204",
"0.10%~0.14%","야","4월","2016 년","586","7","1016",
"0.10%~0.14%","야","4월","2017 년","480","7","817",
"0.10%~0.14%","야","4월","2018 년","570","6","912",
"0.10%~0.14%","야","4월","2019 년","402","2","687",
"0.10%~0.14%","야","4월","2020 년","593","7","971",
"0.10%~0.14%","야","5월","2005 년","505","20","928",
"0.10%~0.14%","야","5월","2006 년","584","20","977",
"0.10%~0.14%","야","5월","2007 년","629","22","1155",
"0.10%~0.14%","야","5월","2008 년","616","17","1090",
"0.10%~0.14%","야","5월","2009 년","678","18","1264",
"0.10%~0.14%","야","5월","2010 년","681","10","1233",
"0.10%~0.14%","야","5월","2011 년","690","13","1237",
"0.10%~0.14%","야","5월","2012 년","659","11","1177",
"0.10%~0.14%","야","5월","2013 년","698","16","1217",
"0.10%~0.14%","야","5월","2014 년","595","8","1074",
"0.10%~0.14%","야","5월","2015 년","606","13","1080",
"0.10%~0.14%","야","5월","2016 년","467","7","804",
"0.10%~0.14%","야","5월","2017 년","384","10","610",
"0.10%~0.14%","야","5월","2018 년","453","7","714",
"0.10%~0.14%","야","5월","2019 년","361","2","601",
"0.10%~0.14%","야","5월","2020 년","497","6","831",
"0.10%~0.14%","야","6월","2005 년","431","9","761",
"0.10%~0.14%","야","6월","2006 년","477","12","812",
"0.10%~0.14%","야","6월","2007 년","606","20","1099",
"0.10%~0.14%","야","6월","2008 년","546","14","943",
"0.10%~0.14%","야","6월","2009 년","538","18","933",
"0.10%~0.14%","야","6월","2010 년","580","14","1013",
"0.10%~0.14%","야","6월","2011 년","622","12","1111",
"0.10%~0.14%","야","6월","2012 년","595","20","1065",
"0.10%~0.14%","야","6월","2013 년","528","11","914",
"0.10%~0.14%","야","6월","2014 년","530","12","895",
"0.10%~0.14%","야","6월","2015 년","611","15","1051",
"0.10%~0.14%","야","6월","2016 년","350","5","564",
"0.10%~0.14%","야","6월","2017 년","365","9","602",
"0.10%~0.14%","야","6월","2018 년","372","3","636",
"0.10%~0.14%","야","6월","2019 년","343","6","529",
"0.10%~0.14%","야","6월","2020 년","459","6","755",
"0.10%~0.14%","야","7월","2005 년","437","17","804",
"0.10%~0.14%","야","7월","2006 년","664","13","1191",
"0.10%~0.14%","야","7월","2007 년","572","13","1009",
"0.10%~0.14%","야","7월","2008 년","526","25","891",
"0.10%~0.14%","야","7월","2009 년","611","8","1079",
"0.10%~0.14%","야","7월","2010 년","572","11","1057",
"0.10%~0.14%","야","7월","2011 년","715","13","1303",
"0.10%~0.14%","야","7월","2012 년","664","8","1162",
"0.10%~0.14%","야","7월","2013 년","569","13","970",
"0.10%~0.14%","야","7월","2014 년","586","11","1000",
"0.10%~0.14%","야","7월","2015 년","614","11","1048",
"0.10%~0.14%","야","7월","2016 년","375","7","591",
"0.10%~0.14%","야","7월","2017 년","403","8","694",
"0.10%~0.14%","야","7월","2018 년","379","5","673",
"0.10%~0.14%","야","7월","2019 년","305","4","481",
"0.10%~0.14%","야","7월","2020 년","538","7","874",
"0.10%~0.14%","야","8월","2005 년","493","14","919",
"0.10%~0.14%","야","8월","2006 년","539","22","971",
"0.10%~0.14%","야","8월","2007 년","499","21","908",
"0.10%~0.14%","야","8월","2008 년","488","14","889",
"0.10%~0.14%","야","8월","2009 년","536","13","956",
"0.10%~0.14%","야","8월","2010 년","633","19","1099",
"0.10%~0.14%","야","8월","2011 년","619","13","1160",
"0.10%~0.14%","야","8월","2012 년","653","13","1192",
"0.10%~0.14%","야","8월","2013 년","478","12","874",
"0.10%~0.14%","야","8월","2014 년","575","11","1037",
"0.10%~0.14%","야","8월","2015 년","525","9","944",
"0.10%~0.14%","야","8월","2016 년","361","5","614",
"0.10%~0.14%","야","8월","2017 년","388","5","694",
"0.10%~0.14%","야","8월","2018 년","399","3","663",
"0.10%~0.14%","야","8월","2019 년","404","11","624",
"0.10%~0.14%","야","8월","2020 년","428","10","722",
"0.10%~0.14%","야","9월","2005 년","481","17","889",
"0.10%~0.14%","야","9월","2006 년","605","15","1064",
"0.10%~0.14%","야","9월","2007 년","676","20","1221",
"0.10%~0.14%","야","9월","2008 년","523","19","892",
"0.10%~0.14%","야","9월","2009 년","626","18","1073",
"0.10%~0.14%","야","9월","2010 년","691","20","1240",
"0.10%~0.14%","야","9월","2011 년","657","18","1194",
"0.10%~0.14%","야","9월","2012 년","711","13","1285",
"0.10%~0.14%","야","9월","2013 년","547","7","971",
"0.10%~0.14%","야","9월","2014 년","544","16","948",
"0.10%~0.14%","야","9월","2015 년","566","2","981",
"0.10%~0.14%","야","9월","2016 년","424","9","809",
"0.10%~0.14%","야","9월","2017 년","408","9","670",
"0.10%~0.14%","야","9월","2018 년","434","6","770",
"0.10%~0.14%","야","9월","2019 년","467","4","762",
"0.10%~0.14%","야","9월","2020 년","498","8","775",
"0.10%~0.14%","야","10월","2005 년","581","21","1077",
"0.10%~0.14%","야","10월","2006 년","651","16","1192",
"0.10%~0.14%","야","10월","2007 년","695","15","1210",
"0.10%~0.14%","야","10월","2008 년","646","27","1171",
"0.10%~0.14%","야","10월","2009 년","685","20","1206",
"0.10%~0.14%","야","10월","2010 년","820","17","1504",
"0.10%~0.14%","야","10월","2011 년","824","13","1488",
"0.10%~0.14%","야","10월","2012 년","713","14","1273",
"0.10%~0.14%","야","10월","2013 년","660","10","1197",
"0.10%~0.14%","야","10월","2014 년","621","9","1115",
"0.10%~0.14%","야","10월","2015 년","593","11","998",
"0.10%~0.14%","야","10월","2016 년","477","13","808",
"0.10%~0.14%","야","10월","2017 년","476","9","802",
"0.10%~0.14%","야","10월","2018 년","498","4","812",
"0.10%~0.14%","야","10월","2019 년","518","4","855",
"0.10%~0.14%","야","10월","2020 년","510","8","857",
"0.10%~0.14%","야","11월","2005 년","614","16","1140",
"0.10%~0.14%","야","11월","2006 년","734","23","1320",
"0.10%~0.14%","야","11월","2007 년","683","20","1234",
"0.10%~0.14%","야","11월","2008 년","700","17","1296",
"0.10%~0.14%","야","11월","2009 년","842","13","1501",
"0.10%~0.14%","야","11월","2010 년","871","18","1538",
"0.10%~0.14%","야","11월","2011 년","839","18","1545",
"0.10%~0.14%","야","11월","2012 년","917","16","1591",
"0.10%~0.14%","야","11월","2013 년","699","13","1240",
"0.10%~0.14%","야","11월","2014 년","662","10","1157",
"0.10%~0.14%","야","11월","2015 년","799","12","1387",
"0.10%~0.14%","야","11월","2016 년","596","9","1073",
"0.10%~0.14%","야","11월","2017 년","569","7","992",
"0.10%~0.14%","야","11월","2018 년","403","6","688",
"0.10%~0.14%","야","11월","2019 년","564","6","944",
"0.10%~0.14%","야","11월","2020 년","514","5","812",
"0.10%~0.14%","야","12월","2005 년","716","9","1343",
"0.10%~0.14%","야","12월","2006 년","719","14","1312",
"0.10%~0.14%","야","12월","2007 년","808","11","1469",
"0.10%~0.14%","야","12월","2008 년","737","13","1391",
"0.10%~0.14%","야","12월","2009 년","881","12","1626",
"0.10%~0.14%","야","12월","2010 년","915","15","1679",
"0.10%~0.14%","야","12월","2011 년","880","11","1610",
"0.10%~0.14%","야","12월","2012 년","847","15","1634",
"0.10%~0.14%","야","12월","2013 년","721","12","1364",
"0.10%~0.14%","야","12월","2014 년","674","7","1228",
"0.10%~0.14%","야","12월","2015 년","680","10","1217",
"0.10%~0.14%","야","12월","2016 년","609","7","1051",
"0.10%~0.14%","야","12월","2017 년","614","5","1112",
"0.10%~0.14%","야","12월","2018 년","422","8","704",
"0.10%~0.14%","야","12월","2019 년","642","3","1057",
"0.10%~0.14%","야","12월","2020 년","526","4","830",
"0.15%~0.19%","주","전체","2005 년","1581","51","2831",
"0.15%~0.19%","주","전체","2006 년","1683","46","2998",
"0.15%~0.19%","주","전체","2007 년","1602","46","2897",
"0.15%~0.19%","주","전체","2008 년","1591","49","2838",
"0.15%~0.19%","주","전체","2009 년","1566","72","2763",
"0.15%~0.19%","주","전체","2010 년","1536","31","2827",
"0.15%~0.19%","주","전체","2011 년","1498","37","2629",
"0.15%~0.19%","주","전체","2012 년","1507","22","2673",
"0.15%~0.19%","주","전체","2013 년","1416","43","2514",
"0.15%~0.19%","주","전체","2014 년","1341","25","2356",
"0.15%~0.19%","주","전체","2015 년","1290","23","2349",
"0.15%~0.19%","주","전체","2016 년","1089","13","1959",
"0.15%~0.19%","주","전체","2017 년","1092","16","1904",
"0.15%~0.19%","주","전체","2018 년","1079","12","1878",
"0.15%~0.19%","주","전체","2019 년","873","11","1448",
"0.15%~0.19%","주","전체","2020 년","847","4","1398",
"0.15%~0.19%","주","1월","2005 년","94","0","176",
"0.15%~0.19%","주","1월","2006 년","97","2","182",
"0.15%~0.19%","주","1월","2007 년","85","2","141",
"0.15%~0.19%","주","1월","2008 년","109","3","180",
"0.15%~0.19%","주","1월","2009 년","109","4","210",
"0.15%~0.19%","주","1월","2010 년","86","1","149",
"0.15%~0.19%","주","1월","2011 년","79","2","145",
"0.15%~0.19%","주","1월","2012 년","85","2","155",
"0.15%~0.19%","주","1월","2013 년","80","7","131",
"0.15%~0.19%","주","1월","2014 년","78","2","149",
"0.15%~0.19%","주","1월","2015 년","89","3","170",
"0.15%~0.19%","주","1월","2016 년","69","0","119",
"0.15%~0.19%","주","1월","2017 년","54","0","96",
"0.15%~0.19%","주","1월","2018 년","50","0","77",
"0.15%~0.19%","주","1월","2019 년","55","0","80",
"0.15%~0.19%","주","1월","2020 년","54","1","95",
"0.15%~0.19%","주","2월","2005 년","95","0","170",
"0.15%~0.19%","주","2월","2006 년","91","3","166",
"0.15%~0.19%","주","2월","2007 년","94","1","179",
"0.15%~0.19%","주","2월","2008 년","82","2","142",
"0.15%~0.19%","주","2월","2009 년","87","3","148",
"0.15%~0.19%","주","2월","2010 년","92","2","170",
"0.15%~0.19%","주","2월","2011 년","82","2","148",
"0.15%~0.19%","주","2월","2012 년","81","1","144",
"0.15%~0.19%","주","2월","2013 년","71","2","122",
"0.15%~0.19%","주","2월","2014 년","58","1","96",
"0.15%~0.19%","주","2월","2015 년","82","2","181",
"0.15%~0.19%","주","2월","2016 년","66","0","111",
"0.15%~0.19%","주","2월","2017 년","59","1","132",
"0.15%~0.19%","주","2월","2018 년","44","0","93",
"0.15%~0.19%","주","2월","2019 년","33","1","62",
"0.15%~0.19%","주","2월","2020 년","52","0","84",
"0.15%~0.19%","주","3월","2005 년","128","2","240",
"0.15%~0.19%","주","3월","2006 년","129","2","249",
"0.15%~0.19%","주","3월","2007 년","115","1","200",
"0.15%~0.19%","주","3월","2008 년","134","6","228",
"0.15%~0.19%","주","3월","2009 년","115","2","197",
"0.15%~0.19%","주","3월","2010 년","123","3","232",
"0.15%~0.19%","주","3월","2011 년","98","3","160",
"0.15%~0.19%","주","3월","2012 년","111","2","180",
"0.15%~0.19%","주","3월","2013 년","103","5","178",
"0.15%~0.19%","주","3월","2014 년","98","2","171",
"0.15%~0.19%","주","3월","2015 년","111","2","186",
"0.15%~0.19%","주","3월","2016 년","87","0","160",
"0.15%~0.19%","주","3월","2017 년","59","1","107",
"0.15%~0.19%","주","3월","2018 년","76","1","134",
"0.15%~0.19%","주","3월","2019 년","55","0","101",
"0.15%~0.19%","주","3월","2020 년","70","0","136",
"0.15%~0.19%","주","4월","2005 년","110","2","179",
"0.15%~0.19%","주","4월","2006 년","123","3","207",
"0.15%~0.19%","주","4월","2007 년","165","8","290",
"0.15%~0.19%","주","4월","2008 년","133","6","253",
"0.15%~0.19%","주","4월","2009 년","128","5","261",
"0.15%~0.19%","주","4월","2010 년","122","4","229",
"0.15%~0.19%","주","4월","2011 년","138","7","218",
"0.15%~0.19%","주","4월","2012 년","130","2","211",
"0.15%~0.19%","주","4월","2013 년","147","5","266",
"0.15%~0.19%","주","4월","2014 년","98","3","164",
"0.15%~0.19%","주","4월","2015 년","106","1","190",
"0.15%~0.19%","주","4월","2016 년","114","2","213",
"0.15%~0.19%","주","4월","2017 년","104","4","160",
"0.15%~0.19%","주","4월","2018 년","104","0","193",
"0.15%~0.19%","주","4월","2019 년","78","0","121",
"0.15%~0.19%","주","4월","2020 년","69","0","106",
"0.15%~0.19%","주","5월","2005 년","121","3","214",
"0.15%~0.19%","주","5월","2006 년","152","3","281",
"0.15%~0.19%","주","5월","2007 년","150","4","269",
"0.15%~0.19%","주","5월","2008 년","139","4","235",
"0.15%~0.19%","주","5월","2009 년","151","11","242",
"0.15%~0.19%","주","5월","2010 년","160","4","295",
"0.15%~0.19%","주","5월","2011 년","120","3","200",
"0.15%~0.19%","주","5월","2012 년","151","2","268",
"0.15%~0.19%","주","5월","2013 년","145","6","283",
"0.15%~0.19%","주","5월","2014 년","123","5","189",
"0.15%~0.19%","주","5월","2015 년","151","1","254",
"0.15%~0.19%","주","5월","2016 년","93","2","173",
"0.15%~0.19%","주","5월","2017 년","98","1","170",
"0.15%~0.19%","주","5월","2018 년","82","0","142",
"0.15%~0.19%","주","5월","2019 년","97","2","150",
"0.15%~0.19%","주","5월","2020 년","101","0","156",
"0.15%~0.19%","주","6월","2005 년","124","8","219",
"0.15%~0.19%","주","6월","2006 년","126","5","201",
"0.15%~0.19%","주","6월","2007 년","146","4","303",
"0.15%~0.19%","주","6월","2008 년","141","4","252",
"0.15%~0.19%","주","6월","2009 년","144","9","291",
"0.15%~0.19%","주","6월","2010 년","133","2","224",
"0.15%~0.19%","주","6월","2011 년","138","8","215",
"0.15%~0.19%","주","6월","2012 년","146","2","246",
"0.15%~0.19%","주","6월","2013 년","135","2","225",
"0.15%~0.19%","주","6월","2014 년","131","2","273",
"0.15%~0.19%","주","6월","2015 년","108","5","204",
"0.15%~0.19%","주","6월","2016 년","87","2","141",
"0.15%~0.19%","주","6월","2017 년","94","0","144",
"0.15%~0.19%","주","6월","2018 년","116","1","194",
"0.15%~0.19%","주","6월","2019 년","100","1","139",
"0.15%~0.19%","주","6월","2020 년","56","0","95",
"0.15%~0.19%","주","7월","2005 년","179","5","314",
"0.15%~0.19%","주","7월","2006 년","143","4","249",
"0.15%~0.19%","주","7월","2007 년","138","6","247",
"0.15%~0.19%","주","7월","2008 년","135","2","235",
"0.15%~0.19%","주","7월","2009 년","152","4","273",
"0.15%~0.19%","주","7월","2010 년","131","3","238",
"0.15%~0.19%","주","7월","2011 년","153","3","288",
"0.15%~0.19%","주","7월","2012 년","133","3","238",
"0.15%~0.19%","주","7월","2013 년","118","1","227",
"0.15%~0.19%","주","7월","2014 년","126","3","225",
"0.15%~0.19%","주","7월","2015 년","116","0","219",
"0.15%~0.19%","주","7월","2016 년","84","1","139",
"0.15%~0.19%","주","7월","2017 년","105","2","174",
"0.15%~0.19%","주","7월","2018 년","125","3","223",
"0.15%~0.19%","주","7월","2019 년","67","1","111",
"0.15%~0.19%","주","7월","2020 년","98","0","159",
"0.15%~0.19%","주","8월","2005 년","128","3","227",
"0.15%~0.19%","주","8월","2006 년","154","4","274",
"0.15%~0.19%","주","8월","2007 년","151","5","299",
"0.15%~0.19%","주","8월","2008 년","161","5","302",
"0.15%~0.19%","주","8월","2009 년","156","6","260",
"0.15%~0.19%","주","8월","2010 년","145","4","299",
"0.15%~0.19%","주","8월","2011 년","144","2","258",
"0.15%~0.19%","주","8월","2012 년","147","2","259",
"0.15%~0.19%","주","8월","2013 년","135","4","245",
"0.15%~0.19%","주","8월","2014 년","159","2","298",
"0.15%~0.19%","주","8월","2015 년","116","3","216",
"0.15%~0.19%","주","8월","2016 년","104","1","194",
"0.15%~0.19%","주","8월","2017 년","124","2","249",
"0.15%~0.19%","주","8월","2018 년","106","3","189",
"0.15%~0.19%","주","8월","2019 년","93","1","156",
"0.15%~0.19%","주","8월","2020 년","91","0","164",
"0.15%~0.19%","주","9월","2005 년","155","9","299",
"0.15%~0.19%","주","9월","2006 년","177","7","299",
"0.15%~0.19%","주","9월","2007 년","147","2","264",
"0.15%~0.19%","주","9월","2008 년","120","3","222",
"0.15%~0.19%","주","9월","2009 년","126","6","202",
"0.15%~0.19%","주","9월","2010 년","141","1","246",
"0.15%~0.19%","주","9월","2011 년","139","2","259",
"0.15%~0.19%","주","9월","2012 년","131","1","255",
"0.15%~0.19%","주","9월","2013 년","143","5","272",
"0.15%~0.19%","주","9월","2014 년","127","2","219",
"0.15%~0.19%","주","9월","2015 년","107","3","193",
"0.15%~0.19%","주","9월","2016 년","85","2","169",
"0.15%~0.19%","주","9월","2017 년","129","1","202",
"0.15%~0.19%","주","9월","2018 년","122","1","205",
"0.15%~0.19%","주","9월","2019 년","87","1","157",
"0.15%~0.19%","주","9월","2020 년","79","1","127",
"0.15%~0.19%","주","10월","2005 년","157","11","277",
"0.15%~0.19%","주","10월","2006 년","186","2","326",
"0.15%~0.19%","주","10월","2007 년","133","2","229",
"0.15%~0.19%","주","10월","2008 년","168","6","313",
"0.15%~0.19%","주","10월","2009 년","145","6","262",
"0.15%~0.19%","주","10월","2010 년","150","4","294",
